-0.5052532475964542,-2.434092248845716,0.0
-1.6158554688679607,0.16910155414033534,0.0
-0.35887416181167664,-4.382079631928445,0.0
-1.6563720744817196,-3.214051416737534,0.0
-3.145973500099028,-2.419326029868678,0.0
-2.796291628091632,-0.9433466830530768,0.0
-1.923730127619554,-2.827925541473872,0.0
-2.3722825964126533,-2.528113240811592,0.0
-0.8870531114826896,-3.2901375990505124,0.0
-2.5572554103843217,-4.207873778085575,0.0
-6.6104728221529445,-2.0756437177089886,0.0
-1.777502603766641,-4.049579837377696,0.0
0.2099177725023198,-5.056783661667469,0.0
-2.935287684238211,-3.264717939363745,0.0
-0.8323228469306918,-0.9220128996151691,0.0
-2.7808712491246235,-2.4651974359974247,0.0
-4.255518644780043,-5.801269229663005,0.0
-3.4920220800914183,-2.7788891674300995,0.0
-1.2601062336536297,-1.2995781107249742,0.0
-3.5477628382491337,-3.4275206498063304,0.0
-4.4828778240644045,-5.008208625571573,0.0
-5.413030444654819,-0.24118697891946805,0.0
-3.720757027526226,-3.6195306186656615,0.0
-4.771720189060691,-1.9004625941682292,0.0
-5.282396224301201,-3.3008601895416474,0.0
-4.266380955491693,-2.4528372402114043,0.0
-3.722387553279755,-4.669666046960084,0.0
-3.0398556895344213,-2.3942472594992465,0.0
-2.905930441974337,-2.572240139979673,0.0
-3.897066907796516,-3.512993476570041,0.0
-3.9510026854042346,-3.508484957444758,0.0
-4.149962500260525,-5.441332268706178,0.0
-2.7490815433052047,-3.5682040490886835,0.0
-5.305448611637581,-2.345527057809839,0.0
-4.283113652029708,-2.926538116762262,0.0
-1.968910238770303,-2.8175906182925115,0.0
-1.3886440989416755,-4.7463074223126185,0.0
-2.431002994339261,-3.9684677182577435,0.0
-4.231493138448845,-3.818617046484956,0.0
-3.4406018163262098,-2.920570211283368,0.0
-4.6477707070326755,-1.7260389648044785,0.0
-2.34145386224544,-5.172576656243288,0.0
-0.8952935633027508,-0.3188078145011968,0.0
-1.332953943417681,-3.254452143013579,0.0
-4.514272879286755,-1.508780066906255,0.0
-3.5701783064456487,-1.2712016022090382,0.0
-2.705454701300745,-1.6188238290617414,0.0
-2.496021807941924,-2.000754642734021,0.0
-2.9851507282914174,-0.4743977268764299,0.0
-2.8205191972693893,-2.4315011902867756,0.0
-0.33682274423069725,-4.906019143078877,0.0
-4.796737115650085,-1.6290660280031073,0.0
